cluster_id,dhsclust,lat,lon,urban_rural,task_id,timestamp
CI_53_2012,53,5.443626,-5.603337,R,QQOHBBISSZ2DSMQYB4MU5WWS,2026-05-21T06:04:39
CI_54_2012,54,7.396489,-7.579535,U,U4FW7IX3NPZ7GJECDT7A77YK,2026-05-21T06:05:27
CI_55_2012,55,5.344163,-4.029635,U,TXRNTNNRMQIMCK6MEYZ3E7E4,2026-05-21T06:05:28
CI_56_2012,56,6.16192,-3.265305,R,5MLIEQYR75JKT2E2ES5EZC4Z,2026-05-21T06:05:45
CI_57_2012,57,5.358413,-7.321641,R,63IS4FXUPO7LCYE3BWJSW4CZ,2026-05-21T06:06:02
CI_58_2012,58,5.358759,-4.074572,U,KAS6R3BQFP4DJLKMFIKHPTXT,2026-05-21T06:06:18
CI_59_2012,59,8.359189,-4.34562,R,Y4DITXLMXCRTL35ILLZ6OOYY,2026-05-21T06:06:19
CI_60_2012,60,7.702682,-5.031066,U,D3SOVKJH5HTETUQV2DOEADJE,2026-05-21T06:06:35
CI_61_2012,61,6.800891,-5.274986,U,W2I427ZATFHQR5TE73BMF4ZV,2026-05-21T06:06:51
CI_62_2012,62,4.494208,-7.541234,R,DSJTHVGGWMTY33YBXLO273BN,2026-05-21T06:07:38
CI_63_2012,63,5.353508,-4.072035,U,V7O3D4KVUH72HXCE4A4D23N4,2026-05-21T06:07:39
CI_64_2012,64,6.823671,-5.436961,R,C7DJWUSWBRYQFBELJEN4R6DD,2026-05-21T06:07:39
CI_65_2012,65,6.903736,-3.456717,R,JUNICTKYR5FDNLKHEFJVTUVE,2026-05-21T06:07:55
CI_66_2012,66,6.357202,-6.239369,R,MCAPO7SES35UQTUTEUNCVHOS,2026-05-21T06:08:42
CI_67_2012,67,5.324231,-3.84462,R,EFVYEDDHRC4NP44UJELIEAMM,2026-05-21T06:08:58
CI_68_2012,68,6.132941,-5.976701,U,7W5F3IXNWMFMTX6RGKXU6OO7,2026-05-21T06:08:59
CI_69_2012,69,6.412359,-5.826287,R,Y4LKLINT7JZMEFKUZLBDRC2A,2026-05-21T06:10:46
CI_70_2012,70,6.120202,-6.536293,R,ISQ6SEE2YUZ6JWTRNKHLFOQZ,2026-05-21T06:10:47
CI_71_2012,71,5.335063,-4.098226,U,JY4PZZWDGNMTTDHYVL2V76Q4,2026-05-21T06:10:48
CI_72_2012,72,5.416982,-6.542976,U,FRMF6MB54Z2IXJKCBXA372B2,2026-05-21T06:10:49
CI_73_2012,73,6.786519,-6.103139,R,4OP4B6BLNNMQAYQJPBAAKB72,2026-05-21T06:11:04
CI_74_2012,74,7.701195,-5.038324,U,QH33HMLTCRCWC724M7TDHWTN,2026-05-21T06:12:52
CI_75_2012,75,5.498814,-3.665116,U,CD32EIMC7XPI23GKCFQHFQSU,2026-05-21T06:12:53
CI_76_2012,76,5.336269,-4.083564,U,2F5L255DSYQST5B3MUVMT4IE,2026-05-21T06:13:40
CI_77_2012,77,8.095853,-4.456761,R,6A7TS4Y3KP555WPKQ25E2BID,2026-05-21T06:13:41
CI_78_2012,78,6.142045,-5.852592,U,HXQMPEGVVMOJR4DA3OJROG63,2026-05-21T06:13:42
CI_79_2012,79,6.650154,-4.170074,U,5XZ7ECT3VKZAHQISKAF7CB6W,2026-05-21T06:13:59
CI_80_2012,80,6.072718,-3.409583,U,N7KZNUGALJE5E3G42QTE3JGF,2026-05-21T06:14:46
CI_81_2012,81,5.814222,-5.364984,U,LUV5ZIZTNEK4EO3PWQA6CSHR,2026-05-21T06:14:46
CI_82_2012,82,9.66782,-3.085975,R,65LABVVCV2Y4OEJ3ECRHYVB7,2026-05-21T06:14:47
CI_83_2012,83,6.821975,-5.269694,U,3VQFK5PO5EYVGYXQQLW62X2I,2026-05-21T06:15:04
CI_84_2012,84,8.283615,-7.678488,U,ESHNM53VAV5KZQ22H6LJOANG,2026-05-21T06:15:51
CI_85_2012,85,9.380362,-5.680655,R,DT7GAYXTIZ2JRA3AXVHSQF7N,2026-05-21T06:16:08
CI_86_2012,86,7.134544,-3.198646,U,XGJBEDHBZMOYQOSWNQR6QWRX,2026-05-21T06:16:08
CI_87_2012,87,7.969318,-2.977894,R,WXXNNNFBMY2HR2RAOYKRHCBN,2026-05-21T06:16:25
CI_88_2012,88,6.637517,-4.296798,R,ZGKFKLZ22QOTAPN7QEXGCLSZ,2026-05-21T06:17:11
CI_89_2012,89,6.825132,-5.540191,R,2EDUR2GZLMJHXZLOOLPUZOMP,2026-05-21T06:17:12
CI_90_2012,90,6.362925,-3.373293,R,WGTP2LVQYMDZINAE3BRTCIVV,2026-05-21T06:17:59
CI_91_2012,91,7.801044,-4.979537,U,TXBLSOBOI7VNT2FA6DGIBPZI,2026-05-21T06:17:59
CI_92_2012,92,6.962653,-8.248008,R,QOCVA7GGCGA4Z4HT5TOGDUQM,2026-05-21T06:18:16
CI_93_2012,93,5.336272,-4.015727,U,MIIT4DAUO7CTYSV3KM7TOXNC,2026-05-21T06:19:04
CI_94_2012,94,4.954372,-7.034961,R,RA3UKV42LLZCU2XYILQFWX2J,2026-05-21T06:19:05
CI_95_2012,95,8.066473,-6.15975,R,K3WWU6HBDGCWE7ONU3YMRTO4,2026-05-21T06:19:21
CI_96_2012,96,6.559061,-5.788218,R,JHM2YX4P24HFTOXF2FGLFPOQ,2026-05-21T06:20:08
CI_97_2012,97,5.37952,-4.072478,U,L3D4G3GCIE4QKXYWUJVZ7ZQZ,2026-05-21T06:20:15
CI_98_2012,98,6.806986,-5.265114,U,3MPVTKA6EM2BD5KRQX5U74P6,2026-05-21T06:20:16
CI_99_2012,99,7.09574,-3.145705,R,OVCZ32NN3XNIZK4CEC3NX3QB,2026-05-21T06:21:02
CI_100_2012,100,6.685151,-6.488674,R,OBZQBKE6ZWMDTSRTXHNO3KFX,2026-05-21T06:21:03
CI_101_2012,101,9.308593,-5.248729,R,EOO3X4UMXDRYIXWPQUXMST24,2026-05-21T06:21:20
CI_102_2012,102,5.346215,-4.107622,U,ADW55KN7I57BHZPTK3HNURDA,2026-05-21T06:22:07
CI_103_2012,103,6.164881,-6.852486,R,ZCVBOLKA3HRMTKXJZK4XTZ5Q,2026-05-21T06:22:24
CI_104_2012,104,4.765075,-7.500837,R,WRNMFYAYMUDJWB4ESZONS2O5,2026-05-21T06:23:11
CI_105_2012,105,9.953257,-5.15528,U,RUIAQ3WKZBBBPWUUZEMCI4AR,2026-05-21T06:23:12
CI_106_2012,106,8.465508,-6.190066,R,YHDPA2WVAWXTUODUIBBLGK6Z,2026-05-21T06:23:12
CI_107_2012,107,5.943022,-6.335982,R,R4LQJ4BTDDX4LFWPF5BP4ASP,2026-05-21T06:23:13
CI_108_2012,108,7.705667,-5.020433,U,5HW356LKVSB2E53ZJEGJHPXK,2026-05-21T06:23:29
CI_109_2012,109,8.29659,-3.931402,R,X73ZVAGMSXUOGUR3TQFZRNTU,2026-05-21T06:23:46
CI_110_2012,110,5.682848,-4.568689,U,Z7JNX3H62DOYOSFIUF2PHC2T,2026-05-21T06:24:03
CI_111_2012,111,4.679129,-7.117418,R,DV5RROZVROX7JD32PZHCC3OB,2026-05-21T06:24:04
CI_112_2012,112,7.676075,-5.001397,U,DJEPZJCRTJGXB4EEL6MWMSGC,2026-05-21T06:24:20
CI_113_2012,113,7.740542,-7.635191,U,4WS2T3QVACB6U4PSSJPAQNS7,2026-05-21T06:24:37
CI_114_2012,114,5.33283,-4.078723,U,XUM56DRAYVG3PX7BMX5ZMYJS,2026-05-21T06:24:38
CI_115_2012,115,6.145133,-3.383995,R,E5CZS5K4HTCWUXZUSCEFXLGX,2026-05-21T06:24:55
CI_116_2012,116,5.310639,-3.932723,U,ZRQL6TIBZM4ZLTX7QKYBY6HD,2026-05-21T06:24:56
CI_117_2012,117,7.54658,-7.21476,R,RVTIVIH3F6NDKLYLYEJ37LBJ,2026-05-21T06:25:12
CI_118_2012,118,9.509688,-6.067,R,SRAR6NRQZAECDGPHLQ4LRTCJ,2026-05-21T06:26:59
CI_119_2012,119,4.897206,-7.482269,R,3T6ER5KKIGTYFYNHZQF2I35Z,2026-05-21T06:26:59
CI_120_2012,120,10.388346,-5.724522,R,N4V4ZOOJIW7PFVUPN6RTHUJB,2026-05-21T06:27:01
CI_121_2012,121,4.770069,-6.657807,U,WUIOSKP624SKFWHPVE3RNR5J,2026-05-21T06:27:02
CI_122_2012,122,5.797293,-5.992836,R,INMT2LGBGJIWKO2QQ2RIWMTZ,2026-05-21T06:27:18
CI_123_2012,123,6.897991,-6.455416,U,CD7QTRXWQ6ZKD7WLABRGHQAD,2026-05-21T06:27:19
CI_124_2012,124,6.654972,-5.472389,R,SS22MGEPMQH4F6QTHP273CJR,2026-05-21T06:27:36
CI_125_2012,125,7.2955,-6.809865,R,DYY3R4CZPPQ6YUWE2KIXOY55,2026-05-21T06:27:36
CI_126_2012,126,6.397834,-4.890434,R,IQ5EBYTFBCSDLLOQ3IA4VUG7,2026-05-21T06:27:37
CI_127_2012,127,7.266339,-8.155649,U,Q5BO4VWKHAQ47F5XXQQ73PBF,2026-05-21T06:27:55
CI_128_2012,128,9.505708,-7.581181,U,F3N5V5QXGC7ASXL3KLE3MGWZ,2026-05-21T06:28:11
CI_129_2012,129,6.38313,-3.873341,U,QOMHMEWISMIOS6F2Q2P67WZN,2026-05-21T06:28:25
CI_130_2012,130,7.079795,-7.05551,R,MO7QGZT23XGR4HCL5WU6ERZY,2026-05-21T06:28:41
CI_131_2012,131,5.929377,-4.221194,U,2DXU7F5VVEPMOM7R35BXJ5SN,2026-05-21T06:28:58
CI_132_2012,132,9.917156,-5.625558,R,YOJXTFWTRRXBNVJEIMSLG26D,2026-05-21T06:29:14
CI_133_2012,133,7.377326,-3.067031,R,SELRX6SBOR32OVP7EL3WNUOU,2026-05-21T06:30:00
CI_134_2012,134,6.804543,-5.280965,U,IJXL4AQLASPY4FDUGTCHAORM,2026-05-21T06:30:01
CI_135_2012,135,9.506225,-7.563249,U,MZTTMS4R5VMHQFRSFV56ZWRH,2026-05-21T06:31:48
CI_136_2012,136,5.421475,-4.021337,U,6VUG3HJFVN7WIYP56BF2AVBM,2026-05-21T06:31:49
CI_137_2012,137,6.728044,-3.484936,U,2VN3PMIKJWI3HV6TAGIVSX43,2026-05-21T06:31:50
CI_138_2012,138,7.848057,-3.516962,R,UWAQHAM7MFNU6DARAPX4CUGU,2026-05-21T06:31:51
CI_139_2012,139,9.6684,-5.534807,R,WWWF6EMPT4GK6VVLKTQQFM5Z,2026-05-21T06:31:52
CI_140_2012,140,8.166209,-3.630171,R,YDSOIIIXBEXJVTQT2O2CJ67D,2026-05-21T06:31:52
CI_141_2012,141,6.718888,-3.502877,U,7Y4VLCA37HSDTIOE7EONEEG5,2026-05-21T06:32:08
CI_142_2012,142,5.365173,-4.00204,U,HCBUPK33JD7DVARPH6LDEPD3,2026-05-21T06:32:55
CI_143_2012,143,7.92309,-2.848583,R,LTNWDWWKXEFXJHTBPQYNZK4U,2026-05-21T06:33:23
CI_144_2012,144,9.204362,-6.555392,R,XT3UQA2BC3T4WUFUGJFN4S52,2026-05-21T06:34:10
CI_145_2012,145,9.265525,-3.008512,U,OUFE22IEV57CS5JMVMUXRWHW,2026-05-21T06:34:57
CI_146_2012,146,6.568554,-3.326121,R,GWOCTPY72V7PZJWPBIQ4VSRR,2026-05-21T06:34:58
CI_147_2012,147,6.653226,-3.718633,R,WAOVRICANHYBRTGVWT7E6AKR,2026-05-21T06:35:14
CI_148_2012,148,6.740592,-7.339064,U,7HVXRTK26MWNSTIAGH7MURTU,2026-05-21T06:36:02
CI_150_2012,150,9.438609,-5.64956,U,DM6MWNJFFVXNP3NBX3E4FOUP,2026-05-21T06:36:03
CI_151_2012,151,5.453503,-4.027004,U,XEXTWQH4F6JKV2D2HIGRMKN2,2026-05-21T06:36:18
CI_152_2012,152,7.226644,-4.991859,R,ETCGZG457Z3E3HM6M5RHMOCT,2026-05-21T06:36:19
CI_153_2012,153,9.465024,-6.966752,R,O7HDUDMTJMZS4VZ4QJO4JNLW,2026-05-21T06:37:06
CI_154_2012,154,7.264778,-3.41555,R,XTKFH7BIS5PLGOGYQLU4T5WO,2026-05-21T06:37:53
CI_155_2012,155,6.027104,-5.951458,R,5NH5J5M2LHPIRWGESNQVUEZU,2026-05-21T06:38:09
CI_156_2012,156,5.313266,-3.961711,U,IVYS6D2CNTDY65EFARUIEMFX,2026-05-21T06:38:25
CI_157_2012,157,9.347521,-5.467213,R,6JEKY7VY3DGDWA7MSV2KNAAQ,2026-05-21T06:39:12
CI_158_2012,158,5.369488,-4.471296,R,L4IXO7KW3MIJUOVIPHMLDNS2,2026-05-21T06:39:13
CI_159_2012,159,4.4123,-7.361569,U,ZBUJZP2Q6ANDCL3RIYKIQ5OF,2026-05-21T06:39:14
CI_160_2012,160,5.257701,-3.991291,U,3F2MN3UDTRFIVZYZL2ECLYUH,2026-05-21T06:39:29
CI_161_2012,161,7.668145,-5.032463,U,BO6I34LIR2PYJOWSBUJEUXKR,2026-05-21T06:40:17
CI_162_2012,162,10.173371,-6.540317,R,3PSDWCV6J7OPZDVPSXMBFFPX,2026-05-21T06:40:18
CI_163_2012,163,7.413459,-7.56321,U,HWV3ILUTBX4S3Q7KAXKVXFBS,2026-05-21T06:41:05
CI_164_2012,164,8.137139,-5.119208,U,WNMEPNP5JVUNPRW2Y2JGYNDN,2026-05-21T06:41:06
CI_165_2012,165,5.28125,-3.965849,U,FIYDPHNINQLFJWG7WJTO3KD2,2026-05-21T06:41:22
CI_167_2012,167,7.870836,-5.439602,R,H5R3YLB4K3HIC2KPCQ2YNAA6,2026-05-21T06:41:23
CI_168_2012,168,5.23149,-5.080636,R,H6DEZZ4G2YHCGJAX65DWLXXM,2026-05-21T06:42:10
CI_169_2012,169,9.456007,-7.539601,R,EYIIU5R44UIRM5PQWL5IBSMI,2026-05-21T06:42:10
CI_170_2012,170,8.930113,-7.853768,R,AETBRCIYIAJEIAVLB2R4UWW3,2026-05-21T06:42:11
CI_171_2012,171,5.212804,-3.733471,U,DEUZXXC77XFP2CSCYQJ3N3JU,2026-05-21T06:42:12
CI_172_2012,172,8.054446,-6.636177,R,IAO57FD2JMHQ6MI7PRQ46NHX,2026-05-21T06:42:28
CI_173_2012,173,9.493267,-5.459961,R,UH2A4CGMJGE3I6UZTAREVXDO,2026-05-21T06:42:28
CI_175_2012,175,7.203104,-5.280529,R,AI2IUJSKAPUPNT5U3HY7PGVL,2026-05-21T06:43:15
CI_176_2012,176,10.159125,-5.074449,R,YV6BYVR7UIQGFTULV5INZIKI,2026-05-21T06:43:16
CI_177_2012,177,5.41341,-3.032548,U,AJ4BN42SCXCMMK7E5O24A4LS,2026-05-21T06:44:03
CI_178_2012,178,8.274536,-7.690936,U,MXH6C6QLWD4YPX5327S2VIVV,2026-05-21T06:44:04
CI_179_2012,179,5.66423,-3.744648,R,7XUQFQ5AOVYW4IEOYGACW7E7,2026-05-21T06:44:05
CI_180_2012,180,6.861869,-6.443716,U,FEUFS7XLMZWAGSHQQVITWXR3,2026-05-21T06:44:21
CI_181_2012,181,8.080929,-5.749752,R,TJM7M6HCLBK2TTPXJWEJLX22,2026-05-21T06:44:38
CI_182_2012,182,7.534428,-6.324349,R,RWW5YZWZOS3Y5KLAMA53ALOS,2026-05-21T06:44:53
CI_183_2012,183,6.728799,-3.492422,U,GAYOCMWLVDXW34MFURCJPRQ5,2026-05-21T06:45:09
CI_184_2012,184,6.381441,-3.345859,R,QQ54OTQZX7LVLBMGHGCPY7LV,2026-05-21T06:45:56
CI_185_2012,185,5.002555,-6.567861,R,NPPLNZPHPJC3Z64H5FKMTKFV,2026-05-21T06:46:14
CI_187_2012,187,7.417962,-6.062225,U,LIWA5VWIBYWJK2FGY7XKWXWY,2026-05-21T06:47:01
CI_188_2012,188,7.456828,-7.494493,R,EJOMSIMO7UKQQ7MKC5QURGWY,2026-05-21T06:47:18
CI_189_2012,189,7.963135,-6.661925,U,WOEXB4YIY3B7V2SKECDHAUZA,2026-05-21T06:47:34
CI_190_2012,190,8.869862,-6.687437,R,S5ERSHB6G22IBR4TJA52YEB4,2026-05-21T06:48:21
CI_191_2012,191,4.949658,-6.097641,U,5HIQV6EKI7JGKXWBTFYB3MGA,2026-05-21T06:48:22
CI_192_2012,192,7.235611,-3.766479,R,WDNPAD7Z4QVY7YTHBD46GYU3,2026-05-21T06:48:23
CI_193_2012,193,9.205372,-5.706714,R,JGC6NSCBOWEWVLYD3FZRSST3,2026-05-21T06:48:24
CI_194_2012,194,5.356009,-4.049525,U,ZV6H5DMYMVMWYPTWPTSQXYPD,2026-05-21T06:48:41
CI_195_2012,195,8.496604,-7.168633,R,D55ZJNYQV6CXUQ7P7KYCKEEH,2026-05-21T06:48:42
CI_196_2012,196,5.398599,-6.30294,R,3JR73J4NKHM2JDSLCMQBYRBC,2026-05-21T06:48:59
CI_197_2012,197,8.032071,-2.799527,U,22EHODA6ZGXH6U2RUX4WSMTI,2026-05-21T06:48:59
CI_198_2012,198,9.960457,-6.622114,R,H4FYXWTG4YINBSQDKTNNLXSQ,2026-05-21T06:49:15
CI_199_2012,199,8.719801,-5.444276,R,2MKN5YSLHG6JAHQBI5LRSKSU,2026-05-21T06:49:32
CI_200_2012,200,6.725115,-3.482726,U,LUC5OISRHICGBOQ4YRAOAI6S,2026-05-21T06:49:49
CI_201_2012,201,5.087417,-6.838003,R,4FFCHNEJPYXTS2P2IRRSNR7H,2026-05-21T06:50:05
CI_202_2012,202,7.659092,-4.341436,R,LT4DU6OAO4X4N7XGVMMXUYPP,2026-05-21T06:50:53
CI_203_2012,203,5.503938,-4.04992,U,2DA7PZRBR2WF2GGS444ZMI7P,2026-05-21T06:51:39
CI_204_2012,204,7.76593,-5.186091,R,5UVVHH5LLFIYPJIW7TIHJYRM,2026-05-21T06:51:40
CI_205_2012,205,6.989938,-5.729547,U,O5WPOFKTW6SDTR26AI737MY2,2026-05-21T06:51:57
CI_207_2012,207,4.77696,-6.664161,U,JFRMR2MAXNEKCI6BWUSYCGYT,2026-05-21T06:51:58
CI_208_2012,208,6.508881,-6.263919,U,GLLXLTVBASOLXDFHE54NJBTO,2026-05-21T06:51:58
CI_209_2012,209,7.93596,-3.94673,R,HKRCJCHQUFE5JGJZX6M72BCM,2026-05-21T06:52:15
CI_210_2012,210,5.338435,-4.058821,U,6JXMIQFJV4FNBQRJGJ4HUQFM,2026-05-21T06:52:31
CI_211_2012,211,6.654352,-4.714958,U,3AAD2D66LK7HBS3ZV2GO42UP,2026-05-21T06:52:31
CI_212_2012,212,6.449306,-7.539767,R,MGOM6MK4NWMREFXTCXIUK7TS,2026-05-21T06:52:48
CI_213_2012,213,6.765132,-3.295243,R,TWS2N6KETSK5EWALZISMK7GZ,2026-05-21T06:52:49
CI_214_2012,214,7.699964,-5.044763,U,NEQV7MF5IDOUCRW5GPLVQVVD,2026-05-21T06:53:06
CI_215_2012,215,9.011084,-7.218653,R,EUMODV5TEX76JQVGE2AHHGLE,2026-05-21T06:53:07
CI_216_2012,216,8.273471,-8.166579,R,NJTLS7XV6JFCOD52DS5VASZ2,2026-05-21T06:53:23
CI_217_2012,217,5.244854,-3.927851,U,5IXHP4FWXJA22FDZMU3JMFTW,2026-05-21T06:53:40
CI_218_2012,218,7.264673,-8.156331,U,B3PVHLD2YMNFAPNL354HUMEV,2026-05-21T06:53:56
CI_219_2012,219,7.554265,-2.98762,R,Y2YVYDPKWU4NUATNOGSKEH22,2026-05-21T06:53:57
CI_220_2012,220,6.475356,-7.197594,R,74IIPXDRYH2KJCDBN4IIFG6M,2026-05-21T06:55:45
CI_221_2012,221,5.411858,-4.0059,U,CU3RUGHIH467D4LKZCU725AS,2026-05-21T06:55:46
CI_222_2012,222,7.389825,-7.344296,U,U2DFU67VD4CK6T4YMW355TV2,2026-05-21T06:55:51
CI_223_2012,223,6.497424,-3.615884,R,FYYZHC3W2QUBD5VZKU3O3BBE,2026-05-21T06:55:52
CI_224_2012,224,5.354109,-3.888633,U,UBKKG4AXIBDNHZWVZHFGZNGZ,2026-05-21T06:55:52
CI_226_2012,226,6.569395,-8.033905,R,ILPQNOTMZUHW34U5Q7K24A5F,2026-05-21T06:56:10
CI_227_2012,227,7.468882,-3.223689,R,7O22EPCGOXKQS7A7NJBXJPKP,2026-05-21T06:56:57
CI_228_2012,228,5.34196,-4.0321,U,JVVCOYYZJC6OGELCW3YHQPKW,2026-05-21T06:57:14
CI_229_2012,229,5.08072,-5.570299,U,YVD26SIMWTQ6HVM6J5MM3CTU,2026-05-21T06:58:00
CI_230_2012,230,5.928369,-4.521751,R,XQZCF7IIHYG4SCYQ3BH6OB7T,2026-05-21T06:58:01
CI_231_2012,231,5.309652,-3.960583,U,DGDF47AXBLXIH7SG4OJIQFQG,2026-05-21T06:58:02
CI_232_2012,232,5.569178,-4.877746,R,KA2CDQPDNB2GI2YRKSMOPAPH,2026-05-21T06:59:51
CI_233_2012,233,5.95856,-6.592878,R,VG52YLEP3WRHRTMCHFHIV7YM,2026-05-21T06:59:52
CI_234_2012,234,9.441121,-5.630476,U,MI3PTGPZPSP3XHVZGXNVTJNZ,2026-05-21T06:59:52
CI_235_2012,235,6.767448,-7.417994,R,BPDO3LBBJR5KYV2F65YXG7PZ,2026-05-21T07:00:09
CI_236_2012,236,9.453886,-5.604196,U,6HEU7APE5Q7XQRHUTNQCEEVT,2026-05-21T07:00:10
